Provider ID,Procedure codes/CPT Code,Billing frequency,Patient ID,Total amount,Doctor,Hospital,Diagnosis Report,Discharge Summary,Prescriptions and Bills,Hospital Bills,Insurance Company Name,Fraud history approval/rejection status,Contact Details,Network Partners,Benefits,Policy Number,Policy type,Renewal Date,Claim limits,Premium amount,Start Date,End Date,Bank Account,Policy Number (Claim),Policy Holder Name,Address,Phone Number,Email,Covered,Hospitalized Date,Treatment expenses,Claim Documents Submitted,Policy Name
f94feba0-1e97-482d-b3d5-36d16e90d48e,CPT-59071,Monthly,efd087fb-92f2-472e-b838-c8a5a336d6bc,15226,Dr. Sierra Ray,"Smith, Evans and Rodriguez",Treatment: Conducted hospital-based monitoring for critical dengue shock syndrome cases.','Admission Start Date:03-11-2020; Admission End: 23-03-2023; Treatment: Treatment: Conducted hospital-based monitoring for critical dengue shock syndrome cases.'',Action visit loss name lead.,94520,Smith-Giles,Approved,427.237.8131,Blanchard-Gregory,Critical Disease Specific Plans,d1282ca3-98b0-4051-b943-f14480a63e09,Individual,04-04-2023,48132,785,01-07-2021,19-06-2023,GB18XDFI42674362544185,d1282ca3-98b0-4051-b943-f14480a63e09,Philip Mitchell,"21820 Nichols Spring Apt. 840 North Richard, DC 02411",154.947.6915,gyoung@mullen.com,Yes,03-11-2020,2881,Yes,Disease-Specific Health Insurance Plans
5147f492-5ebd-4908-8ff8-caf65be93426,CPT-22861,Annually,2c3e717d-aee8-4096-a4ce-1d2ee23875a0,8605,Dr. Brian Diaz,"Miller, Shepherd and Johnson",Treatment: Conducted postpartum evaluation and counseling on lactation.',Know buy star social night. Price option popular traditional consumer.,Trouble poor social. Paper simply case end give.,54362,"Carlson, Skinner and Ross",Rejected,(373)892-3064x9667,Ray-Buck,Respiratory Health,7a3d0795-3e57-49df-9f54-d7f9d50c7a6b,Corporate,22-07-2023,9204,410,01-05-2021,03-07-2024,GB69ZGJW65835237575960,7a3d0795-3e57-49df-9f54-d7f9d50c7a6b,Jennifer Johnson,"609 Sanchez Fields West Karen, HI 31811",(890)148-3023x500,lauratorres@proctor-thompson.org,No,28-01-2020,1273,No,Senior Citizen Health Insurance Plans
aded3d7d-3ed1-46c3-8252-cfe09c08632e,CPT-78566,Quarterly,2cc3947d-2a35-4db2-8610-9dcf5dc332cc,90474,Dr. Keith Black,Holmes Inc,Treatment: Conducted surgical intervention for lung cancer patients.',History him happy office enjoy. Room front not know nor.,Above north indeed deep easy.,70192,"Mitchell, Scott and Rodriguez",Rejected,+1-366-718-4660x42472,Sullivan-Jimenez,Diabetes-Specific Benefits,4147d5f1-3947-4ea3-bfcb-7fd830aba391,Family,02-12-2024,85553,637,30-10-2024,18-11-2025,GB33FQWS68727361924406,4147d5f1-3947-4ea3-bfcb-7fd830aba391,Denise Holmes,"146 Alexander Cliffs Apt. 335 Sarastad, RI 23312",618-745-4664x310,ptravis@buck.com,Yes,16-12-2023,7546,Yes,Senior Citizen Health Insurance Plans
c81d66c5-1503-4753-9ed5-967044fba5a6,CPT-25843,Annually,11750af9-b3e3-4877-98e2-36d19dbd69bb,88136,Dr. Scott Pena,Howard Ltd,Treatment: Provided physiotherapy for mobility improvement.',Western Democrat next ground. Science baby something.,Team best itself artist less.,63860,"Burton, Jones and Patel",Approved,+1-754-179-1117x61209,"Nelson, Lowe and Jackson",Covers Ambulance Fees,f9142259-9d15-4318-b4bf-4abd6efd73b7,Family,29-02-2024,38392,283,18-04-2020,06-01-2025,GB31GXWN54906766584874,f9142259-9d15-4318-b4bf-4abd6efd73b7,Ashlee Villarreal,"312 Cruz Mountain Apt. 308 Holand, TN 80641",(647)344-5526,greenejacob@perez.com,Yes,20-08-2022,4429,No,Senior Citizen Health Insurance Plans
5c75d486-c52c-4326-9e15-a8bb53ecc3cf,CPT-76919,Annually,b6200938-071a-43fb-8536-e14ccdedf7fb,29820,Dr. Tina Hill,"Medina, Morrison and Ballard",Treatment: Provided cardiac rehabilitation and prescribed medications for recovery.',Age arm front wonder teach kid second want.,Citizen skin college easy vote entire court.,93630,"Campbell, Chavez and Le",Rejected,+1-071-107-2921x0329,White Inc,Hospitalisation Benefits,7a1d01aa-a362-47ab-bcdf-c6417ea9fcf1,Corporate,27-09-2024,68369,69,06-12-2021,05-02-2025,GB92UVGB32433065573527,7a1d01aa-a362-47ab-bcdf-c6417ea9fcf1,Tony Jones,"122 Daniel Key Suite 539 Rodriguezshire, AZ 48603",907-698-7596x30469,smithdaniel@haynes.com,Yes,28-11-2020,5914,No,Senior Citizen Health Insurance Plans
76db5cd8-db70-4a18-be6e-9973390ca310,CPT-91787,Monthly,87150e43-24f9-4c47-bff9-98a94676dd6b,78806,Dr. Alice Wallace,Nash Group,Treatment: Assisted with delivery and provided neonatal care.',Charge spend building leader.,Relationship here wear ok.,31846,"Meyer, White and Valentine",Rejected,(994)061-7430,Wilson Group,Includes Yearly Medical Check-Ups,419b9194-bc6c-4c9c-8f27-0aa89c5109dc,Corporate,30-12-2023,48673,71,14-12-2023,24-02-2024,GB56HQLM62102847037382,419b9194-bc6c-4c9c-8f27-0aa89c5109dc,Danielle Decker,"380 Baker Mission Apt. 906 Kevintown, IN 24470",186.575.9544x399,dianaowens@hotmail.com,No,13-06-2020,2090,No,Comprehensive Health Plan
381e610a-c10f-4330-8e67-ce9347944599,CPT-53361,Annually,2360cc94-731a-4273-9e3b-99909d702991,28826,Dr. Karen Russell,"Andersen, Curtis and Friedman",Treatment: Performed coronary artery bypass surgery successfully.','Admission Start Date:12-09-2024; Admission End: None; Treatment: Treatment: Performed coronary artery bypass surgery successfully.'',Pick bad agency response win mouth nation.,20392,Jackson-West,Approved,255-319-5048x290,Jackson-Newton,Hospitalisation Benefits,e4f7842d-a4ec-42c0-9de3-4e8fa6150514,Corporate,10-11-2021,67121,563,13-03-2021,07-12-2021,GB16PRVT64174490871133,e4f7842d-a4ec-42c0-9de3-4e8fa6150514,Paul Fox,"9650 Diane River South Alexander, WV 46906",836.668.5797x479,lindajoyce@gmail.com,Yes,12-09-2024,9228,Yes,Senior Citizen Health Insurance Plans
6f1475db-c8b7-4437-8aa0-387296381d3a,CPT-73851,Quarterly,62daaf31-5f45-423a-9bcc-de6e67bd5bfb,68012,Dr. Bernard Torres,Robertson-Bush,Treatment: Administered post-operative eye drops and advised on vision recovery.',Story page well will.,Whose smile air degree.,77959,Griffin-Thompson,Approved,456.135.7073x677,Arias-Nash,Includes Yearly Medical Check-Ups,854ae5cb-3c5c-4c69-b0ab-7a69ec9da1e7,Corporate,01-11-2023,32776,966,20-12-2021,23-12-2023,GB30SXFH65615071737463,854ae5cb-3c5c-4c69-b0ab-7a69ec9da1e7,Morgan Allen,"545 Mark Meadow Mariofort, CT 22041",040-482-2679,danielle25@hotmail.com,Yes,26-07-2023,8259,No,Comprehensive Health Plan
f0f5f3f1-9dc9-4263-b063-dfa45e15b884,CPT-62895,Annually,5543c59c-3176-4d3d-b097-547564f34387,91482,Dr. Jennifer Singleton,Olson-Miller,Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.','Admission Start Date:22-05-2022; Admission End: 04-03-2025; Treatment: Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.'',Example almost skin blue I speak my.,5664,Hamilton PLC,Rejected,624.294.5945x1855,Torres-Long,Low-Cost Premium for Young People,9c22b981-c05a-4ce7-b359-8bbca0475f16,Individual,10-12-2024,82426,476,05-05-2024,31-03-2025,GB16SCJW90184990413240,9c22b981-c05a-4ce7-b359-8bbca0475f16,Alexander Foster,"2817 Eric Rapid North Joseph, NJ 02994",(709)992-1117x81602,regina34@gmail.com,Yes,22-05-2022,9499,Yes,Comprehensive Health Plan
1e6ffcb1-b9bc-4880-9b2c-46bc7dd79f17,CPT-41465,Monthly,25a1fc7d-1c2a-42e6-8c1f-ac034c629129,73934,Dr. Mr. Terry Mata,Brewer LLC,Treatment: Conducted postpartum evaluation and counseling on lactation.',Student tell represent morning democratic ability agree.,Lawyer wear eight into wide model.,42890,Wood-Hayes,Rejected,031.382.5048x787,Carter Group,Protection from Growing Medical Expenses,cff45603-994d-4137-b9d8-89641b5b2fa2,Individual,20-02-2022,20307,532,30-08-2020,10-07-2022,GB30MZDU58153158583930,cff45603-994d-4137-b9d8-89641b5b2fa2,Scott Austin,"880 Hodges Hollow Suite 697 East Jeffland, RI 60812",8027531262,jose30@vaughan.com,Yes,24-05-2021,132,No,Senior Citizen Health Insurance Plans
966799b2-cf0a-48b8-874e-01597749e3c7,CPT-53632,Annually,ef72fe1d-6f14-4709-baad-15fd14e1c308,96550,Dr. Michael Anderson,"James, Walker and Knapp",Treatment: Performed cataract removal and implanted intraocular lens.',Through huge star.,Myself decade boy kid TV.,87387,Henderson-Baker,Rejected,(825)443-0444x2975,Steele Ltd,Low-Cost Premium for Young People,db6b872a-0b8d-444a-9139-b5ca07f8f265,Family,19-01-2025,48283,364,19-11-2024,23-07-2025,GB72TZWN91169069291356,db6b872a-0b8d-444a-9139-b5ca07f8f265,Pamela Howard,USS Gonzales FPO AA 92434,105.622.4979x236,lisa11@fitzgerald-alvarado.com,Yes,10-06-2021,671,Yes,Comprehensive Health Plan
26158e68-a48d-452b-866c-7b37d1d78caa,CPT-51776,Quarterly,868d8bac-107a-4a88-9484-fd0cd50c18b9,878,Dr. Miguel Vasquez,Olson PLC,Treatment: Conducted angioplasty and monitored for complications.',Item policy indicate building.,Word determine break impact fast hour culture.,73708,Ortiz-Martin,Rejected,136.400.7401,Lewis Group,Low-Cost Premium for Young People,38013230-b74c-4148-b45d-60978307538c,Family,11-11-2024,59334,449,26-06-2020,31-05-2025,GB55BTKM71634457034863,38013230-b74c-4148-b45d-60978307538c,Wesley Humphrey,"6783 Robin Radial Suite 334 Wardhaven, WV 42959",001-319-190-1879x5606,cummingstammy@henson-kaufman.com,No,28-04-2021,915,No,Comprehensive Health Plan
efbc5999-6afa-4ce8-af95-6265f728f628,CPT-16133,Monthly,afff48ed-9132-418c-9adc-d9d64c99bef0,77235,Dr. Paul Bass,Allen Group,Treatment: Provided counseling for mental health support.',Film onto face. Month hundred say.,Often forward office war light leader but.,4606,Patton PLC,Approved,-1380,Morrison-Gardner,Critical Disease Specific Plans,2035c35c-dd9f-494d-b21c-6ce3ede144dd,Family,03-08-2024,76553,852,21-06-2021,20-07-2025,GB31IDGA54702095561541,2035c35c-dd9f-494d-b21c-6ce3ede144dd,Joshua Freeman,"122 Sullivan Court Apt. 671 Lamtown, AL 84338",+1-838-302-7056x6927,mary38@hotmail.com,Yes,29-12-2021,1457,No,Disease-Specific Health Insurance Plans
6084348b-3d6b-4e91-a48d-ef305572319f,CPT-44040,Annually,bd0e0e9c-d6da-4ae4-882d-72ea400e69fa,38399,Dr. Valerie Stewart,"Solomon, Farley and Hale",Treatment: Provided physiotherapy for mobility improvement.',Four make check themselves if.,Not current own floor range.,91365,"Jimenez, Moreno and Medina",Approved,630-994-7631x15271,Hinton-Flores,Maternity Benefits,037a2f50-6efb-4499-85cb-78718e36743a,Family,04-02-2024,68823,217,06-05-2020,22-06-2024,GB88THHO43841732578402,037a2f50-6efb-4499-85cb-78718e36743a,Teresa King,"0008 Jeffrey Parks Apt. 787 Jermaineton, WV 40902",(653)646-0279x352,lutzjoshua@gmail.com,Yes,03-07-2020,3408,No,Comprehensive Health Plan
d7948f41-773b-4318-9dc6-4ab844bdd04b,CPT-83147,Monthly,a776bb15-aaad-47fe-93f6-19fa32ab5497,45525,Dr. Stephanie Rivera,Mathews LLC,Treatment: Administered post-operative care for valve replacement surgery.','Admission Start Date:14-08-2022; Admission End: 20-02-2025; Treatment: Treatment: Administered post-operative care for valve replacement surgery.'',See teacher floor.,87171,Ellis LLC,Approved,+1-170-173-3147x013,Ruiz Inc,Respiratory Health,532f33eb-b3f7-46ae-b107-77479dcf04d9,Individual,07-12-2024,67784,441,09-07-2022,14-09-2025,GB09EIVM63707414637897,532f33eb-b3f7-46ae-b107-77479dcf04d9,Joseph Irwin,"2068 Diane Stream Suite 998 Rodriguezshire, RI 52390",001-859-151-8755,kathleen89@smith.org,No,14-08-2022,3362,No,Senior Citizen Health Insurance Plans
2711c287-fb6f-4441-9129-0a0c585b9277,CPT-96813,Annually,065971d8-3255-411d-a055-86ccb3e534fe,63595,Dr. Lisa Pena,"Campbell, Johnson and Mooney",Treatment: Conducted routine check-up and prescribed vitamins.',Nothing require level work. Rock certainly door win mother production yet.,Never know free always hand growth.,81322,"Martinez, Sheppard and Watkins",Rejected,(539)638-1373,"Randolph, Mason and Roth",Diabetes-Specific Benefits,a700f77e-7ad3-485c-a72f-7f15851cb7ee,Corporate,10-07-2021,81432,162,06-06-2020,09-12-2021,GB92NAWU93253229982860,a700f77e-7ad3-485c-a72f-7f15851cb7ee,Albert Morris,"899 Gonzalez Green Apt. 449 Smithtown, OR 92226",(933)640-4021x06348,curtishardin@yahoo.com,Yes,14-11-2020,8608,No,Senior Citizen Health Insurance Plans
e47822fa-03ec-4b22-b9f5-5bf28c9616b5,CPT-32878,Annually,8b69335f-70c6-4ad2-a948-ec26d0085a48,45473,Dr. Robert Williams,Barton Ltd,Treatment: Performed coronary artery bypass surgery successfully.','Admission Start Date:08-03-2021; Admission End: 12-02-2023; Treatment: Treatment: Performed coronary artery bypass surgery successfully.'',Side deep seven present arm general court chair.,61656,Barry-Blair,Rejected,610.385.4492x1524,"Mueller, Larson and Wilkinson",Critical Disease Specific Plans,1a283488-4e03-4490-8037-10d25fb7a28d,Corporate,10-01-2024,79069,630,04-10-2023,21-06-2024,GB12WJQU34237632490342,1a283488-4e03-4490-8037-10d25fb7a28d,Jonathan Cooper,"5477 Timothy Rest Lake Lindsay, IL 49311",878.804.5206,timothyduffy@yahoo.com,No,08-03-2021,2148,Yes,Disease-Specific Health Insurance Plans
e02a9d65-7a67-41a6-9c2f-6755c86897b9,CPT-14881,Monthly,ba870726-d6d5-469a-ad2e-0ca4c6d61930,81029,Dr. Jodi Williams,"Hansen, Wagner and Miller",Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.','Admission Start Date:17-03-2020; Admission End: 16-10-2023; Treatment: Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.'',Relate determine single each.,29840,Hudson-Clark,Approved,001-598-896-2194x0639,Porter-Mendoza,Covers Ambulance Fees,520edfd2-50ce-4af6-b4d7-788821031aef,Individual,16-12-2023,9338,33,02-11-2021,14-08-2024,GB15LLZX04102731344427,520edfd2-50ce-4af6-b4d7-788821031aef,Harry Wheeler,"80262 Bennett Motorway Apt. 669 Mannmouth, NJ 55293",197.786.8967x138,katherine08@hotmail.com,Yes,17-03-2020,2394,Yes,Senior Citizen Health Insurance Plans
7fbfc8a4-ed8f-48c4-ac37-58cbe883cd0b,CPT-66729,Annually,f8fb4b23-3283-4dd6-afef-97bce64e13e2,78341,Dr. Dawn Vaughn,Hunter PLC,Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.','Admission Start Date:01-08-2024; Admission End: None; Treatment: Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.'',Firm everyone that. Such our cut condition guess.,12367,Carter Inc,Approved,(280)674-7733x986,Richards LLC,Protection from Growing Medical Expenses,f88613c3-6ef4-4b2a-998c-5946496a6ff9,Individual,23-12-2021,19632,819,02-07-2021,27-11-2022,GB59LOCN55419783429144,f88613c3-6ef4-4b2a-998c-5946496a6ff9,Carla Miller,"9427 Stephanie Haven New Amanda, VA 89349",659.615.7587x13496,davidbaker@gmail.com,Yes,01-08-2024,2141,Yes,Senior Citizen Health Insurance Plans
a175bf85-aa4a-432d-9a8f-1821f4e2d0fe,CPT-72414,Quarterly,fb7cac26-0284-423b-adf3-c862bf42f636,2995,Dr. Amanda Williams,"Perkins, Smith and Rodriguez",Treatment: Conducted angioplasty and monitored for complications.',Step model rise fire. Carry ground her music.,Center ten and carry card rich executive.,61189,Carter-Sanford,Approved,+1-919-445-0752x581,"Owen, Curtis and Davidson",Mental Health Care,a8c08b3b-d1a7-4ef7-be0e-d6828b2ac957,Individual,10-02-2023,77194,683,09-12-2021,19-07-2023,GB75QGYF28985989865751,a8c08b3b-d1a7-4ef7-be0e-d6828b2ac957,Katherine Taylor,"346 Margaret Via South Luis, FL 06095",+1-561-400-0162x7072,aleon@moore.com,Yes,19-02-2022,8620,Yes,Comprehensive Health Plan
13a31ddc-c48a-48db-9c6c-52e5e38a627d,CPT-32643,Monthly,26c8c550-c8c5-406c-83de-3955dd086eb6,65697,Dr. Nathan Lopez,Freeman Ltd,Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.','Admission Start Date:09-03-2022; Admission End: 12-05-2024; Treatment: Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.'',Former business style player produce manager TV.,24778,Tucker-Skinner,Rejected,077-091-1163,Schneider Inc,Critical Disease Specific Plans,e8d59767-e971-4097-9725-d3aa32a7b3b2,Individual,14-07-2024,45457,549,13-09-2021,13-12-2024,GB22EFQY32018609133515,e8d59767-e971-4097-9725-d3aa32a7b3b2,Adam Higgins,"81777 Christina Walk East Ian, MS 49676",448.145.6091,leblanclogan@morris-graves.com,Yes,09-03-2022,2534,Yes,Disease-Specific Health Insurance Plans
14f450bb-5f96-459b-9600-d7a12463589f,CPT-72242,Annually,8367d7d9-6309-4764-91d7-e6771f50a718,59500,Dr. Shawn Rowland,Nichols-Hunter,Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.','Admission Start Date:28-08-2022; Admission End: 12-11-2023; Treatment: Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.'',Director light by.,84716,Crawford Group,Approved,+1-096-155-6635x7150,"Rodriguez, Duke and Ayala",Covers Ambulance Fees,e949d665-5c5b-49ef-9e7d-8af69cbac59d,Family,29-04-2023,52192,933,09-11-2020,08-02-2024,GB91CXVS95789433148117,e949d665-5c5b-49ef-9e7d-8af69cbac59d,Douglas Smith,"54683 Hart Station Apt. 110 West Amyburgh, VA 23316",184-187-3725,vsherman@hotmail.com,Yes,28-08-2022,8985,No,Senior Citizen Health Insurance Plans
5b160f42-e09c-41e2-90f4-8934bcdef839,CPT-21944,Monthly,f76c46ef-7c71-44e8-9423-a0a89425bc5e,5414,Dr. Andrea Martinez,Robinson PLC,Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.','Admission Start Date:30-04-2020; Admission End: 28-08-2023; Treatment: Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.'',Fight game wind which.,38781,Robles Group,Rejected,(152)124-2046x7336,Smith-Robinson,Low-Cost Premium for Young People,9ab26f92-12e4-4078-a1ad-7cb960825ee0,Individual,19-01-2024,27214,40,24-08-2023,29-01-2024,GB39KUDE14528228174679,9ab26f92-12e4-4078-a1ad-7cb960825ee0,James Strong,"931 Brown Via Suite 185 West Paigeport, AL 54383",5723974858,carlos16@hotmail.com,Yes,30-04-2020,515,Yes,Comprehensive Health Plan
3e25c115-69a6-4b2b-ae68-ece07a5b28a8,CPT-32725,Monthly,36bf4e40-efcf-4d15-9398-11848bf3ce33,6343,Dr. Amanda Gibson,Grant and Sons,Treatment: Managed acute pulmonary embolism through anticoagulation therapy under close supervision.',Main should you edge appear central those reflect.,The fact answer agent feeling road.,42185,Moore Inc,Rejected,001-953-989-9730x7223,Edwards Group,Critical Disease Specific Plans,c741b5fd-73df-4cdf-911b-270784ec5951,Family,21-12-2024,57477,55,21-06-2024,20-05-2025,GB78YEPP25379229241755,c741b5fd-73df-4cdf-911b-270784ec5951,Kaitlin Smith,Unit 5660 Box 9983 DPO AE 57880,837.655.8874x0335,john18@yahoo.com,No,24-02-2022,3033,Yes,Disease-Specific Health Insurance Plans
6e4a86e8-8aff-4b81-b233-32e678890a5b,CPT-62205,Quarterly,04414c4e-e24a-48a2-8ff8-70616c372ce5,69750,Dr. Patricia Simon,"Hunter, Cabrera and Rivera",Treatment: Provided care for acute kidney injury requiring urgent dialysis.','Admission Start Date:18-01-2021; Admission End: 05-06-2022; Treatment: Treatment: Provided care for acute kidney injury requiring urgent dialysis.'',Voice arrive hair inside he face.,25145,Moore Ltd,Rejected,(598)767-4676,"Robinson, Martin and Vasquez",Maternity Benefits,89f51b85-ef9f-4a0e-9bd5-26b70b5e4695,Corporate,03-06-2022,99944,329,07-12-2021,18-09-2022,GB34UUJW63887433489888,89f51b85-ef9f-4a0e-9bd5-26b70b5e4695,Brenda Warren,"6375 Scott Avenue Suite 426 Port Derrick, IA 46769",001-737-910-1875x264,melissa50@austin.org,Yes,18-01-2021,8414,Yes,Comprehensive Health Plan
26d65cba-5bab-4622-bb58-be29c379166e,CPT-13727,Quarterly,473600e0-6e3f-4aa1-810c-f3547a11788c,53452,Dr. Patrick Forbes,Mcneil-Wilson,Treatment: Administered pain relief for post-operative recovery.',Sense pay remain book each.,Section as include green parent total.,17300,"Graham, Lee and Harvey",Rejected,574-734-1635,Carter-Cunningham,Cardiovascular Health,9fdf22a9-db36-4301-96aa-11d30c624c28,Family,25-02-2025,63798,311,03-02-2025,01-11-2025,GB72YIHL59743243295564,9fdf22a9-db36-4301-96aa-11d30c624c28,Alejandra Allen,"753 Thompson Ridges Port Selenaville, CA 83059",306.741.6357,mharris@gmail.com,No,12-04-2022,2625,Yes,Senior Citizen Health Insurance Plans
f3e7bc1f-2ff4-4f78-9705-1924c46291b8,CPT-10438,Annually,f12fa471-8c74-417a-9e2b-84b818b22c24,61434,Dr. Carl Bush,Robles-Parker,Treatment: Performed coronary artery bypass surgery successfully.','Admission Start Date:04-09-2023; Admission End: 09-03-2025; Treatment: Treatment: Performed coronary artery bypass surgery successfully.'',Beat role method. Travel method staff story.,94058,"Mills, Garza and Ward",Approved,2624221509,Garza Ltd,Critical Disease Specific Plans,1a0fef85-54d7-4c64-a0bc-8c2fefd8ae44,Family,26-02-2025,75221,232,29-10-2023,24-03-2025,GB89LZXW83160648888335,1a0fef85-54d7-4c64-a0bc-8c2fefd8ae44,Ruben Marshall,"110 Hayden Meadow Apt. 028 Meganberg, NM 58838",(484)527-0501x19044,christiandavid@hernandez-austin.com,No,04-09-2023,3858,No,Disease-Specific Health Insurance Plans
